Post_ID,Likes,Comments,Shares,Impressions,Reach,Engagement_Rate,Total_Engagement,Calculated_Engagement_Rate,Engagement_per_Impression,Reach_Efficiency,Performance_Level
38eb66a6-10e2-498e-bce2-8de11b30e1a7,373,409,145,2845,2062,44.96,927,44.96,32.58,72.48,High
6853142f-8cc0-4acc-ae67-8f551775f4a2,452,473,84,8563,1361,74.14,1009,74.14,11.78,15.89,High
cc95ecf3-eebf-4a6c-aaa8-bf155cbfe25a,267,167,63,6216,3888,12.78,497,12.78,8.0,62.55,High
5d15343c-f4ae-4a9c-9176-cb449ae28265,177,393,97,9755,3268,20.41,667,20.41,6.84,33.5,High
c455be1e-9aad-4bd0-b308-d63b2e197c6a,108,256,49,7094,4119,10.03,413,10.03,5.82,58.06,High
9b5cae98-93d0-413a-a7dc-d6f7df017fa5,990,482,125,3743,1887,84.63,1597,84.63,42.67,50.41,High
aa425ede-9628-4186-a9f4-1323cdf07b65,788,419,152,8396,3225,42.14,1359,42.14,16.19,38.41,High
aad5f3cf-2683-45ab-8fa6-707e0b7aae7e,245,317,42,7977,573,105.41,604,105.41,7.57,7.18,High
97e5cb37-eb96-4e23-978f-b2f6c76c228f,868,440,34,6955,1253,107.1,1342,107.1,19.3,18.02,High
a64db64b-a156-41b9-8da5-373a8c633daf,431,380,24,4993,1134,73.63,835,73.63,16.72,22.71,High
206d01b6-d90e-47ac-89d2-67f04d86b001,888,296,77,8855,4135,30.5,1261,30.5,14.24,46.7,High
e0c7332a-eeca-4e87-ae97-849538d190e0,892,50,135,8125,4895,22.0,1077,22.0,13.26,60.25,High
82cebd46-899c-411e-8122-4be751200481,658,85,67,5155,2145,37.76,810,37.76,15.71,41.61,High
aa53fae2-4dd0-45c5-ad75-ecbd0c55a9d1,994,493,59,2671,1344,115.03,1546,115.03,57.88,50.32,High
3c5c94e7-21e9-434c-932b-3426e0dade80,256,85,117,9319,1820,25.16,458,25.16,4.91,19.53,High
b03c8839-6503-449e-a6d3-5cdabd6e4039,194,334,39,7159,3875,14.63,567,14.63,7.92,54.13,High
1b5de9f4-3bdb-4b5e-8e4d-5eee3a45d70c,991,235,178,8930,1459,96.23,1404,96.23,15.72,16.34,High
6a005845-a428-4caf-a3fc-d3826dc7fad6,957,244,125,5491,2188,60.6,1326,60.6,24.15,39.85,High
85b88a65-6b54-42a1-b0e3-90d7706dcab5,900,362,119,8751,1012,136.46,1381,136.46,15.78,11.56,High
6cec5f85-5047-43dc-9aad-f9dc347aace1,579,263,146,9538,3869,25.54,988,25.54,10.36,40.56,High
5fa1d228-0ea3-4dcc-ba51-67606b5879fc,343,191,70,6864,772,78.24,604,78.24,8.8,11.25,High
f8cebd7c-9972-4a29-8528-db1091349020,276,26,101,9207,3545,11.37,403,11.37,4.38,38.5,High
c73a0581-dab4-4a27-9150-b8322fa7b41f,655,292,70,6368,4263,23.86,1017,23.86,15.97,66.94,High
895289c4-da9b-4a53-9270-d0178770ebb0,913,77,94,9641,2190,49.5,1084,49.5,11.24,22.72,High
f65414f0-f048-4d95-b1d1-da84f93c0765,247,232,129,5003,2861,21.25,608,21.25,12.15,57.19,High
d93042af-f7e2-4438-89f3-8c35d12f9775,117,136,14,6816,512,52.15,267,52.15,3.92,7.51,High
bcfdc78c-fa5d-4d61-b228-23e735e1281f,331,415,109,9871,891,95.96,855,95.96,8.66,9.03,High
3de97165-31d7-4adb-81e2-a51258506288,935,163,129,9306,1803,68.05,1227,68.05,13.19,19.37,High
566d18a5-b8d8-4adc-bd26-5408f5015d0e,830,394,104,6705,3500,37.94,1328,37.94,19.81,52.2,High
41036435-7935-4713-b6a8-ea4408fcb2a0,200,327,62,4711,3497,16.84,589,16.84,12.5,74.23,High
dad05a9c-448c-42da-9b99-5c424de68b30,342,227,181,6423,1030,72.82,750,72.82,11.68,16.04,High
f4747e1d-3a58-47ba-9ba5-c964636ee493,469,359,125,2425,1889,50.45,953,50.45,39.3,77.9,High
70dc1583-9f17-4ac3-9eb0-add2b08d2edc,914,295,170,6608,955,144.4,1379,144.4,20.87,14.45,High
0a2d18ca-d0f4-45d4-b337-3c18640854c2,429,65,122,2007,1876,32.84,616,32.84,30.69,93.47,High
c1a3deeb-729e-421c-b4df-44c842c051e6,964,411,187,8425,3011,51.88,1562,51.88,18.54,35.74,High
8e5c5c85-4cd1-451f-bb2b-51766fa56dd4,205,366,7,4999,4997,11.57,578,11.57,11.56,99.96,High
375857c3-7b0d-4dca-bb7f-7e8da607555c,769,253,156,9460,4174,28.22,1178,28.22,12.45,44.12,High
66b22eb9-5c08-44a0-b097-1fdeb1133876,628,498,11,8009,3285,34.61,1137,34.61,14.2,41.02,High
853412be-5816-4cef-9427-f6054a854296,304,498,160,2209,656,146.65,962,146.65,43.55,29.7,High
f33618f6-b66e-4838-9d77-f092c3abc15e,465,43,72,8539,2385,24.32,580,24.32,6.79,27.93,High
2d7709a2-d2e6-49f5-bd99-72f68df536ca,327,428,74,8292,4414,18.78,829,18.78,10.0,53.23,High
4916868c-0f6d-46fc-ba99-cca423c58978,845,149,177,6418,3012,38.88,1171,38.88,18.25,46.93,High
7cc131dd-b991-48db-81b8-2456dbd2891c,343,373,74,6253,4804,16.44,790,16.44,12.63,76.83,High
694c8f74-68f0-4cb5-ad6f-8efa47eb01dc,818,462,49,9246,1964,67.67,1329,67.67,14.37,21.24,High
b71419d3-9254-4dd3-9fcc-5ba62538bd7e,696,236,54,5149,1999,49.32,986,49.32,19.15,38.82,High
db550ff1-2228-424e-b2f6-98228b1f28a5,447,105,82,5239,1815,34.93,634,34.93,12.1,34.64,High
ba94dc51-0119-4fc2-a88e-be521d542a94,283,229,100,4917,4273,14.32,612,14.32,12.45,86.9,High
f1cbf1a4-3da6-4b95-bc84-bbd9c79d3091,326,9,152,5347,4242,11.48,487,11.48,9.11,79.33,High
520b051d-7b99-40f1-980f-c475f732db3a,20,22,128,1828,1019,16.68,170,16.68,9.3,55.74,High
89664a04-6d3a-4b21-a98b-61cde02c05d3,208,156,113,7102,2156,22.12,477,22.12,6.72,30.36,High
e490bf95-7f5a-4e7e-9b30-2ce06c4d1c68,121,116,140,9416,1346,28.01,377,28.01,4.0,14.29,High
2eff7fd7-acd9-4366-8bef-95a6cab4ab11,940,282,0,2375,1683,72.61,1222,72.61,51.45,70.86,High
9eacd84e-3776-4a40-bed0-2624f2d857bb,26,10,106,4790,934,15.2,142,15.2,2.96,19.5,High
4db2797d-fcfb-48b0-817a-5581bb4c2208,125,402,89,7891,792,77.78,616,77.78,7.81,10.04,High
fc210a2c-ec1b-4442-8b2e-070ba1714105,574,83,174,9846,953,87.2,831,87.2,8.44,9.68,High
5df3a858-9819-4f0e-aebb-035917bc8516,734,383,79,3292,3046,39.26,1196,39.26,36.33,92.53,High
fe63f161-7c3b-4ae8-9d54-ea6ccf3bd304,845,471,52,2963,1688,81.04,1368,81.04,46.17,56.97,High
71ec6363-09a4-40a9-924e-26a8e1f37dc1,659,242,135,5653,3440,30.12,1036,30.12,18.33,60.85,High
d434f206-6542-4f49-afcc-9a7f266adf9c,267,243,35,5502,3323,16.4,545,16.4,9.91,60.4,High
c27a60f1-8ab2-4a2c-9392-50e206cc3411,796,90,24,5024,3455,26.34,910,26.34,18.11,68.77,High
69a4cb31-8286-4158-8926-1a2820e89e1d,147,306,168,9183,2000,31.05,621,31.05,6.76,21.78,High
6871f52b-0d35-4a19-8da5-5fd1e987fc04,944,76,172,2952,1790,66.59,1192,66.59,40.38,60.64,High
53cc3f73-6753-479c-92f2-a2f2f393858f,907,470,149,5337,618,246.93,1526,246.93,28.59,11.58,High
82dac784-6eab-4331-8b0c-37c17609bf91,139,139,96,9519,4410,8.48,374,8.48,3.93,46.33,Medium
33e3828a-d334-4eac-afce-bc57468290cc,683,207,59,2787,1855,51.16,949,51.16,34.05,66.56,High
c4aabf0c-bd64-4be9-9e56-3dca14d800c4,629,275,67,6544,3918,24.78,971,24.78,14.84,59.87,High
bd990c45-14d8-412f-94f5-f4a8a23e5f6d,851,205,117,5974,1020,115.0,1173,115.0,19.64,17.07,High
890927b6-1697-47ca-b7de-a250df20aac6,487,310,80,9547,4223,20.77,877,20.77,9.19,44.23,High
90c417d0-3337-49b4-8bd9-f6de3edaf9e8,164,158,113,5267,3330,13.06,435,13.06,8.26,63.22,High
127f26fd-4113-46b5-9f11-fe461d4fdfb5,592,11,15,6708,2758,22.41,618,22.41,9.21,41.12,High
7d848753-8d52-4bd7-87c3-5e2add724dd4,859,84,44,4707,2325,42.45,987,42.45,20.97,49.39,High
4864896b-5e42-468e-bfa8-554b71648927,672,104,158,5181,3201,29.18,934,29.18,18.03,61.78,High
f7b85e9f-f278-4d58-ae17-0af7bfacb4d0,54,390,55,8644,1406,35.49,499,35.49,5.77,16.27,High
676a0215-4fdd-4731-8c14-0d7f8722ec02,554,423,122,8211,546,201.28,1099,201.28,13.38,6.65,High
ac7f33bd-4563-4aaf-811e-64b6faa8dae2,661,251,131,5800,2366,44.08,1043,44.08,17.98,40.79,High
e99d9546-26e1-4036-8ac4-855e16e5c7e8,566,280,153,8285,2280,43.82,999,43.82,12.06,27.52,High
086fc9c0-4360-4ea0-8672-6b3d511c859f,960,45,97,6943,2518,43.76,1102,43.76,15.87,36.27,High
ae8d5bfc-698a-4657-b3a0-ed0167d7f520,949,19,131,4177,2111,52.06,1099,52.06,26.31,50.54,High
9ff31e33-f2e6-40b0-bca8-13bc72185fc9,25,162,126,5439,4995,6.27,313,6.27,5.75,91.84,Medium
653730a2-89ef-4f66-a87d-0f24d94f280d,476,261,192,8132,2475,37.54,929,37.54,11.42,30.44,High
31ba7ad0-c9fa-4576-9b75-0de1a63e2a63,630,450,36,9495,985,113.3,1116,113.3,11.75,10.37,High
ff41f055-c958-4685-b103-37c3bd8690ee,977,288,173,9458,3295,43.64,1438,43.64,15.2,34.84,High
6c950b20-bff4-49dd-b956-ccf59c2bd946,491,87,113,9487,3306,20.9,691,20.9,7.28,34.85,High
7deacf6f-3f83-414a-b22b-dd60d40fecf1,52,391,48,9686,4270,11.5,491,11.5,5.07,44.08,High
5afda583-930f-4c16-9504-62bfe480eef6,204,6,43,8745,1854,13.65,253,13.65,2.89,21.2,High
c0938f8d-8b73-45df-96aa-594b0da9e93a,771,139,97,2121,644,156.37,1007,156.37,47.48,30.36,High
90567b15-e37d-4a6a-816a-04c10a55ef53,957,204,64,7852,1655,74.02,1225,74.02,15.6,21.08,High
77264f0b-64d7-42a5-a956-feaacf26e5a1,748,274,186,8824,1245,97.03,1208,97.03,13.69,14.11,High
4bd82107-9209-4757-a9c5-a34497703f66,285,100,101,9096,3335,14.57,486,14.57,5.34,36.66,High
e9c1288d-9f89-44ed-b960-c30e097c0532,581,58,0,7484,3693,17.3,639,17.3,8.54,49.35,High
617f60fe-fec5-44f4-acd3-68227f13f9bf,289,254,172,4656,662,108.01,715,108.01,15.36,14.22,High
bbaa12e0-4b96-4408-b505-f758c0168060,413,374,131,4473,3638,25.23,918,25.23,20.52,81.33,High
ae3f0cf5-0b62-4fea-8418-839850060ec9,936,135,125,4981,1711,69.9,1196,69.9,24.01,34.35,High
a97fa989-5566-4a92-9a97-06afce76134b,507,188,46,6939,4799,15.44,741,15.44,10.68,69.16,High
115e736f-47e0-4897-a5ef-71bebfacce85,932,476,28,7289,3904,36.78,1436,36.78,19.7,53.56,High
dccfbc53-0ff3-4be4-975a-75e044bf21f3,67,188,12,6736,2211,12.08,267,12.08,3.96,32.82,High
68afedb9-c97c-42a1-aca7-abf8dd4878b0,893,54,85,5498,2665,38.72,1032,38.72,18.77,48.47,High
f1b80d8a-08e5-4362-bd72-c5b1aaa21ee4,892,145,112,6583,814,141.15,1149,141.15,17.45,12.37,High
cb721479-deb0-4898-b7ed-af4d254e0e75,349,174,1,7183,4709,11.13,524,11.13,7.3,65.56,High
337b94c1-d479-40bf-b998-29888ed1c477,615,477,160,8187,4200,29.81,1252,29.81,15.29,51.3,High
0134c010-0a63-452f-8b14-73622170bad1,259,263,13,5549,3440,15.55,535,15.55,9.64,61.99,High
9275c694-ee49-4af2-91ef-28cf66018f88,114,456,190,5137,2625,28.95,760,28.95,14.79,51.1,High
0d62ba40-ac71-4c5c-8a2a-af9e2f5eed0c,182,440,38,7264,4356,15.15,660,15.15,9.09,59.97,High
bbcead65-dcdf-479e-9a8e-c73208e1757d,392,202,34,8504,1285,48.87,628,48.87,7.38,15.11,High
e423f433-a43d-40d7-af3c-7485b15d155b,807,340,40,4753,952,124.68,1187,124.68,24.97,20.03,High
9e9ec91f-5e8b-4a20-8b55-645a3bada318,400,253,181,6378,3626,23.0,834,23.0,13.08,56.85,High
d475862f-5383-4b79-9cfd-cb8dfe8226bf,920,92,32,9825,2991,34.9,1044,34.9,10.63,30.44,High
822b998b-fe9d-402f-aa87-c7207e9bfa42,766,263,27,9291,1016,103.94,1056,103.94,11.37,10.94,High
e32a223d-9c3e-4600-840c-53eec8b59212,543,282,162,9661,689,143.25,987,143.25,10.22,7.13,High
a02678f4-ad2c-41b7-b68e-58366fef36a3,827,413,131,4218,1702,80.55,1371,80.55,32.5,40.35,High
6e86f7f5-cff3-4382-8edc-1403555b6f79,199,168,31,9625,1773,22.45,398,22.45,4.14,18.42,High
b6ede482-997e-4c65-b533-7f5b66e45539,34,460,43,3369,808,66.46,537,66.46,15.94,23.98,High
a7d4f8c2-6f79-4730-b903-e1c8440c3491,129,142,89,3544,1569,22.94,360,22.94,10.16,44.27,High
90650322-7245-4223-b030-030b60565fb4,309,303,116,6437,2903,25.08,728,25.08,11.31,45.1,High
a10fdec1-97e0-4c7e-ba6a-8882c61545d5,292,127,25,9437,2928,15.16,444,15.16,4.7,31.03,High
e41b6487-102e-46c2-9a7a-8ab3efa36032,737,366,41,6205,1427,80.17,1144,80.17,18.44,23.0,High
8fb781b7-17b5-4b5c-bd6f-852ad5bc533c,105,330,27,3399,1101,41.96,462,41.96,13.59,32.39,High
437b3a76-ace9-4a88-b319-e22e2f915058,119,143,107,8848,3511,10.51,369,10.51,4.17,39.68,High
58bbb0b1-7cd1-4c81-894c-34465dabc3dc,540,176,167,7086,509,173.48,883,173.48,12.46,7.18,High
4fa5ed00-4fa5-4696-bca0-f3b58919a5d6,879,62,155,5003,4103,26.71,1096,26.71,21.91,82.01,High
4ed37798-5323-4eb3-ae9d-dc6aef1c6da4,80,177,74,8090,797,41.53,331,41.53,4.09,9.85,High
798baddb-f791-43ea-a346-52dac4af96a7,1,202,180,7372,1341,28.56,383,28.56,5.2,18.19,High
577f16ae-899b-4593-892e-1d36fae8f757,767,319,29,8452,1105,100.9,1115,100.9,13.19,13.07,High
6d073057-fca2-4a0a-8b07-594a1bcdf3cb,142,378,87,7107,1308,46.41,607,46.41,8.54,18.4,High
7653d99d-e8af-4e6d-b09e-4959e05c66ad,942,278,185,6956,4232,33.2,1405,33.2,20.2,60.84,High
c1cb8fa0-4937-47e3-aba5-fab096da0076,668,276,104,9093,1974,53.09,1048,53.09,11.53,21.71,High
2fde7d07-ef3b-455f-b07a-a66bd4b0f18a,847,302,97,3341,1236,100.81,1246,100.81,37.29,36.99,High
98d0e510-8141-4004-9e74-78467988c012,711,384,167,9934,1743,72.4,1262,72.4,12.7,17.55,High
677c41fc-b2b3-45dc-b89f-fb6404950c6a,17,253,177,9101,4811,9.29,447,9.29,4.91,52.86,Medium
912e294b-4ea7-4e67-aebf-c537af9e0d07,951,169,114,7807,1922,64.2,1234,64.2,15.81,24.62,High
9f3a5e94-0182-495e-a6a1-d0b35837bcf5,715,302,36,1994,1459,72.17,1053,72.17,52.81,73.17,High
7b433c7b-9d2b-4f47-9c35-9365068414c3,993,45,21,8190,3876,27.32,1059,27.32,12.93,47.33,High
137c9025-183b-4c72-a03b-24f7035eece6,37,60,132,6407,1143,20.03,229,20.03,3.57,17.84,High
8c649dd8-2a83-4f3d-86a9-755a3b8247d8,854,293,59,8670,1940,62.16,1206,62.16,13.91,22.38,High
76e4237f-61de-4c0d-b88d-8ef65b4df59d,164,497,148,5120,4633,17.46,809,17.46,15.8,90.49,High
93de0437-48e8-4ca7-bc7a-31016d66a5d5,358,76,14,8075,3077,14.56,448,14.56,5.55,38.11,High
c9b6b974-4936-49c4-81f1-1387a97e58b2,102,105,191,3732,2395,16.62,398,16.62,10.66,64.17,High
1ddcb6a3-bbdd-414a-bacd-7a96a5573019,349,290,187,5116,1227,67.32,826,67.32,16.15,23.98,High
aca86897-d2f7-4bbe-b831-5e2c6c82ed89,481,358,2,6582,712,118.12,841,118.12,12.78,10.82,High
57394672-4081-4992-9569-54434a0a0cea,591,393,82,2635,2148,49.63,1066,49.63,40.46,81.52,High
5e285a5a-c469-425a-be8e-6e66c73dff6b,156,1,9,4658,4564,3.64,166,3.64,3.56,97.98,Low
94a62d41-d01b-4463-a92a-7e477add47ef,196,221,73,4977,1215,40.33,490,40.33,9.85,24.41,High
03814078-fcf8-487c-995e-3668087ef093,202,54,197,8667,3027,14.97,453,14.97,5.23,34.93,High
a787614d-43c7-4b54-911a-4129ef647c48,149,108,7,4085,2703,9.77,264,9.77,6.46,66.17,Medium
d2df8993-a045-4f1c-913e-233817cb1f0c,263,328,58,8875,4696,13.82,649,13.82,7.31,52.91,High
1b579fe8-222c-48ff-af06-82c0655b396b,928,103,124,7974,3828,30.17,1155,30.17,14.48,48.01,High
1bad8e0c-7847-4d48-abcc-7f0018033236,280,350,12,9593,2513,25.55,642,25.55,6.69,26.2,High
d9d9b5c2-68d7-4bba-83a2-86f7479a1ae2,61,443,176,7339,2448,27.78,680,27.78,9.27,33.36,High
a5c6d39a-a81a-4776-a4a8-53f123f9db24,112,45,5,7344,4138,3.91,162,3.91,2.21,56.35,Low
2682344e-e1d3-446e-8f94-413399649e74,244,311,48,4927,3695,16.32,603,16.32,12.24,74.99,High
dd08fc97-120f-4ed4-a1ef-75261136d1c2,54,163,90,3921,3372,9.1,307,9.1,7.83,86.0,Medium
62a03635-bfd8-45da-b9da-7ef3b9634939,801,5,143,6085,2694,35.23,949,35.23,15.6,44.27,High
460a5b42-64c7-43b8-b121-65f5336cc669,207,225,200,8890,4660,13.56,632,13.56,7.11,52.42,High
684aaa20-4342-4cf9-919f-729aa39fdc3b,931,284,146,7470,901,151.05,1361,151.05,18.22,12.06,High
55abcfe6-056d-4f36-bf38-56d11b4b7a75,389,178,176,6371,3249,22.87,743,22.87,11.66,51.0,High
0c899fcf-9b23-4a90-ad2f-95dc4a289ad1,610,452,178,8043,2658,46.65,1240,46.65,15.42,33.05,High
1333c104-8725-4f3b-b23f-1e49b2c97037,599,204,146,9685,2592,36.61,949,36.61,9.8,26.76,High
9d1000cb-c2d5-4369-b5ed-4218ce8b5e3b,348,248,84,7683,3434,19.8,680,19.8,8.85,44.7,High
5b1272bb-4011-4d51-9f0b-5f27e7d3ed9c,642,10,152,4585,1275,63.06,804,63.06,17.54,27.81,High
6248a2d8-b2ec-411c-bf62-a6efb73a6ae3,493,370,181,7999,2077,50.26,1044,50.26,13.05,25.97,High
3034a1ad-3f79-463f-811f-cb98ed1231fe,743,318,83,8306,1075,106.42,1144,106.42,13.77,12.94,High
d7617c35-3b3f-4615-9688-c6a09cbacf1f,598,462,176,4420,2102,58.8,1236,58.8,27.96,47.56,High
935eefc3-543c-4d46-afca-2fe021fcb1f0,141,449,163,3987,3040,24.77,753,24.77,18.89,76.25,High
72b84099-acea-4dc0-9810-f22c27cbee5e,499,400,57,2800,1575,60.7,956,60.7,34.14,56.25,High
20097a86-b5ba-463a-9c40-7e198b553549,843,450,25,7722,3073,42.89,1318,42.89,17.07,39.8,High
19447e50-9013-445f-a451-5aac4b9c4083,274,200,172,6786,4240,15.24,646,15.24,9.52,62.48,High
f7fd6c6f-5c3c-4ed1-becd-70b570f17ee6,597,428,135,7761,1457,79.62,1160,79.62,14.95,18.77,High
e08b8afe-47fc-42ef-ba33-2f538b815613,486,347,30,7681,2534,34.06,863,34.06,11.24,32.99,High
74d895bc-054d-4306-8d4b-66ee810e1cd1,534,443,142,5427,3049,36.7,1119,36.7,20.62,56.18,High
8c1ed04f-16a6-4a2e-900a-4cc67899df31,209,95,129,7506,2040,21.23,433,21.23,5.77,27.18,High
7067d57a-7a6a-4eb6-a5a8-880b074e96f7,676,78,48,1872,1007,79.64,802,79.64,42.84,53.79,High
14a75c96-eeb0-4716-bd7a-c04397e21882,136,445,144,9001,2312,31.36,725,31.36,8.05,25.69,High
cee4bf47-002b-43b5-9a4c-1c2d95b8bc29,856,330,156,9084,4878,27.51,1342,27.51,14.77,53.7,High
c4e714dc-fb55-44b9-a26b-b08997dd8cac,128,473,116,4979,2229,32.17,717,32.17,14.4,44.77,High
57ac3a32-aaf9-416e-9801-6906c2e01527,973,125,15,3440,3142,35.42,1113,35.42,32.35,91.34,High
af2fe7f6-2867-43c8-a8c1-e2d87b2555e4,559,96,58,2878,1522,46.85,713,46.85,24.77,52.88,High
c64e1107-3185-4cbe-95c2-e67e65688cf4,784,170,162,9267,3132,35.63,1116,35.63,12.04,33.8,High
7c07b86d-f0a6-4656-846e-577354fd6f77,398,309,39,7849,4677,15.95,746,15.95,9.5,59.59,High
31ca99a9-7999-411c-b8ba-bf80794aa306,601,100,60,8118,856,88.9,761,88.9,9.37,10.54,High
fb14d34e-19e8-4139-baea-e58509248fd3,798,285,16,3526,2642,41.6,1099,41.6,31.17,74.93,High
5882eab1-d01a-45e1-9f87-fb7bdb1ac73c,154,19,92,3946,614,43.16,265,43.16,6.72,15.56,High
2e1ec969-6afb-462b-b8cc-9b47a672fff6,30,259,175,6195,2305,20.13,464,20.13,7.49,37.21,High
e195e93a-4333-43db-a6d7-5dde5988ae6b,548,315,94,3365,1174,81.52,957,81.52,28.44,34.89,High
f2c0b3f0-7093-456b-8372-b9bcd81d5b32,775,4,18,4561,2738,29.11,797,29.11,17.47,60.03,High
4775a274-7785-484f-8423-acaf7b45a44d,520,5,189,5404,3810,18.74,714,18.74,13.21,70.5,High
cd2a0a90-8592-4e48-b99e-e3dd96db66a8,109,47,97,6225,1965,12.88,253,12.88,4.06,31.57,High
be93ac84-81b6-462c-b862-ba53e00a1928,242,335,153,2091,1220,59.84,730,59.84,34.91,58.35,High
93b2c349-f1af-482c-8768-45e9ad555bc0,543,12,175,6442,3768,19.37,730,19.37,11.33,58.49,High
99f20425-575a-4588-bf7d-ec507aaab9fd,169,144,189,5355,3561,14.1,502,14.1,9.37,66.5,High
3f5d6be4-ec40-410d-812a-e31b6e35515d,749,340,144,5927,3024,40.77,1233,40.77,20.8,51.02,High
5be8f8d0-4311-42c1-bebd-cacc51285484,586,352,54,3390,2392,41.47,992,41.47,29.26,70.56,High
c6c0ac87-fc06-431b-be52-b69d5d6e2ce4,894,38,200,5624,635,178.27,1132,178.27,20.13,11.29,High
ccbacd25-622e-4c17-8518-4bd7125dac9f,698,8,120,4113,3669,22.51,826,22.51,20.08,89.2,High
609b73b4-fb88-46c6-a2da-3298130cb26e,459,261,76,4311,3756,21.19,796,21.19,18.46,87.13,High
3af91b39-a853-492b-b728-c3ae3450b6af,39,176,104,9093,3479,9.17,319,9.17,3.51,38.26,Medium
5710ac35-085b-4257-91f3-26db057eec5e,248,377,160,9086,1635,48.01,785,48.01,8.64,17.99,High
88ab6711-f8b0-45b1-8d17-537edda51bf5,399,460,52,7966,2424,37.58,911,37.58,11.44,30.43,High
c19d7110-f8a3-49aa-b1a3-e678b38b26f1,896,388,29,8465,1587,82.73,1313,82.73,15.51,18.75,High
57dc1ec7-4fbe-439e-94d8-3a93ae3855fc,214,435,12,6710,1223,54.05,661,54.05,9.85,18.23,High
be27c735-08c2-4b76-b7e6-e0e5ed40876e,141,480,178,9482,4941,16.17,799,16.17,8.43,52.11,High
d17da2de-be17-4944-85e8-c2261619cd18,397,91,47,9529,3456,15.48,535,15.48,5.61,36.27,High
d7adda2a-ac00-4a2c-93e4-9c68ef4af436,297,60,186,6292,4431,12.25,543,12.25,8.63,70.42,High
b97974b4-d1f1-473b-8a42-8976eca89762,967,207,8,4781,3860,30.62,1182,30.62,24.72,80.74,High
9abbec7f-824e-4ef1-8f42-cef9d62dcb96,313,336,187,5121,2563,32.62,836,32.62,16.32,50.05,High
82155c4b-7492-4ab1-927b-fb8a808d9063,41,184,171,5754,3479,11.38,396,11.38,6.88,60.46,High
b07f97b7-dd66-4ed8-a239-3a38c03b2ca1,226,82,169,4239,1410,33.83,477,33.83,11.25,33.26,High
4f694add-ca5f-4ea8-9b0c-54f6e5ef81e5,976,423,129,4178,3911,39.07,1528,39.07,36.57,93.61,High
47b0e824-f9e5-4b63-bb9e-8bf7dc0abf8d,650,153,116,9787,2208,41.62,919,41.62,9.39,22.56,High
e3d9cbfa-612e-4f1b-a0ae-f81567c646e5,427,51,133,7569,1681,36.35,611,36.35,8.07,22.21,High
52e372a1-fb9e-4fc1-86f8-dd5ded43af9c,171,295,197,5325,885,74.92,663,74.92,12.45,16.62,High
b2eabc93-baeb-496f-b6c8-267d39afb47a,766,442,169,7572,4634,29.72,1377,29.72,18.19,61.2,High
dc90d7a6-80b8-41ad-bab7-49a6b1a4d451,46,90,61,3741,683,28.84,197,28.84,5.27,18.26,High
84c976d5-30f2-44db-b26c-7a27891d5e48,688,220,41,5110,661,143.57,949,143.57,18.57,12.94,High
a84280f2-0014-4f53-a19d-350c417e412c,44,19,170,7875,3371,6.91,233,6.91,2.96,42.81,Medium
ad9def1c-eb49-4377-a069-082747128bbe,496,251,174,2717,1937,47.55,921,47.55,33.9,71.29,High
8c604dee-3c90-4272-b350-e875aeb2fee5,531,85,58,5512,4771,14.13,674,14.13,12.23,86.56,High
bc8e589b-62e9-464a-9146-31f1d15f1973,93,489,186,9559,1585,48.45,768,48.45,8.03,16.58,High
ccf8cf4d-21d3-451b-a5e0-21464cc125fd,437,277,115,9951,1827,45.37,829,45.37,8.33,18.36,High
0e0e2d11-cceb-4162-9397-b3b896c779bc,164,298,200,2472,1168,56.68,662,56.68,26.78,47.25,High
138114b3-636f-4fb6-a1c0-58c2ad070728,10,479,105,4066,1567,37.91,594,37.91,14.61,38.54,High
896718bb-99a7-4b32-8120-2b090e9c2c74,292,387,138,7675,806,101.36,817,101.36,10.64,10.5,High
8e2ee80e-9853-4a1a-94d4-71460a2c46d4,197,11,163,5565,506,73.32,371,73.32,6.67,9.09,High
59a9a229-c8a5-4060-9d1a-4f9c33a4805b,86,304,172,9382,2283,24.62,562,24.62,5.99,24.33,High
31c47759-e421-40f5-810e-b22251db66f4,73,262,122,8022,2740,16.68,457,16.68,5.7,34.16,High
9b14250f-ce14-4a8a-ae07-5306f6fcc11c,821,35,101,4203,2303,41.55,957,41.55,22.77,54.79,High
fe1d17fd-11c4-435b-9031-c1083ae17566,954,407,175,3027,2087,73.6,1536,73.6,50.74,68.95,High
e00b9151-94a6-470f-bd55-8cb611e46154,316,5,95,6268,3807,10.93,416,10.93,6.64,60.74,High
63722a0b-b777-40c7-b159-6b13cbe22c5b,823,174,151,5446,3526,32.56,1148,32.56,21.08,64.74,High
f29f3afc-ebf4-4980-8079-178dd67daab8,708,379,1,8917,3893,27.95,1088,27.95,12.2,43.66,High
8d4088f6-ba7e-4773-9d50-398156bd417e,413,354,130,5495,3331,26.93,897,26.93,16.32,60.62,High
feee78bb-e592-4630-8054-30d94d2d24fd,767,437,155,5494,4960,27.4,1359,27.4,24.74,90.28,High
667531c6-b5de-4503-8e25-34d68eeda1eb,752,485,43,1542,551,232.3,1280,232.3,83.01,35.73,High
1ca198bf-efcc-40d5-9e76-ed6bb08d6311,642,281,115,5661,3213,32.31,1038,32.31,18.34,56.76,High
ff73a57a-c807-4e4b-a134-ead8a6fd2ec8,204,440,31,4825,776,86.98,675,86.98,13.99,16.08,High
